mirnaid,refseqid,bindingp,validated,TargetScan,miRDB,miRTarBase
hsa-miR-381-3p,NM_001349337,1.0,,0,1,0
hsa-miR-381-3p,NM_001349337,0.9230769230769232,,0,1,0
hsa-miR-381-3p,NM_001349338,0.9230769230769232,,0,1,0
hsa-miR-381-3p,NM_001349338,1.0,,0,1,0
hsa-miR-381-3p,NM_001349340,0.8461538461538461,,0,1,0
hsa-miR-381-3p,NM_001349340,1.0,,0,1,0
hsa-miR-381-3p,NM_001349341,0.9230769230769232,,0,1,0
hsa-miR-381-3p,NM_001349341,1.0,,0,1,0
hsa-miR-381-3p,NM_001349342,0.8461538461538461,,0,1,0
hsa-miR-381-3p,NM_001349342,1.0,,0,1,0
hsa-miR-381-3p,NM_001349342,0.9230769230769232,,0,1,0
hsa-miR-381-3p,NM_001349343,0.8461538461538461,,0,1,0
hsa-miR-381-3p,NM_001349343,1.0,,0,1,0
hsa-miR-381-3p,NM_001349343,0.9230769230769232,,0,1,0
hsa-miR-381-3p,NM_001349344,0.9230769230769232,,0,1,0
hsa-miR-381-3p,NM_001349344,1.0,,0,1,0
hsa-miR-381-3p,NM_001349344,0.8461538461538461,,0,1,0
hsa-miR-381-3p,NM_001349426,1.0,,0,1,0
hsa-miR-381-3p,NM_001349426,0.9230769230769232,,0,1,0
hsa-miR-381-3p,NM_001349612,0.8461538461538461,,0,1,0
hsa-miR-381-3p,NM_001349622,0.8461538461538461,,0,1,0
hsa-miR-381-3p,NM_001349724,0.8461538461538461,,0,1,0
hsa-miR-381-3p,NM_001349757,0.9551282051282052,,1,1,0
hsa-miR-381-3p,NM_001349757,0.8461538461538461,,1,1,0
hsa-miR-381-3p,NM_001349811,0.8461538461538461,,1,1,0
hsa-miR-381-3p,NM_001349811,1.0,,1,1,0
hsa-miR-381-3p,NM_001349999,0.8461538461538461,,1,0,0
hsa-miR-381-3p,NM_001349999,0.9230769230769232,,1,0,0
hsa-miR-381-3p,NM_001350599,1.0,,0,1,0
hsa-miR-381-3p,NM_001350699,0.9230769230769232,,0,1,0
hsa-miR-381-3p,NM_001350841,1.0,,0,1,0
hsa-miR-381-3p,NM_001350841,0.9230769230769232,,0,1,0
hsa-miR-381-3p,NM_001350842,1.0,,0,1,0
hsa-miR-381-3p,NM_001350842,0.9230769230769232,,0,1,0
hsa-miR-381-3p,NM_001350849,1.0,,0,1,0
hsa-miR-381-3p,NM_001350849,0.9230769230769232,,0,1,0
hsa-miR-381-3p,NM_001351169,1.0,,0,1,0
hsa-miR-381-3p,NM_001351172,1.0,,0,1,0
hsa-miR-381-3p,NM_001351174,1.0,,0,1,0
hsa-miR-381-3p,NM_001351286,0.8461538461538461,MIRT541530,0,0,1
hsa-miR-381-3p,NM_001351288,0.8461538461538461,MIRT541530,0,0,1
hsa-miR-381-3p,NM_001351289,0.8461538461538461,MIRT541530,0,0,1
hsa-miR-381-3p,NM_001351291,0.8461538461538461,MIRT541530,0,0,1
hsa-miR-381-3p,NM_001351291,0.9230769230769232,MIRT541530,0,0,1
hsa-miR-381-3p,NM_001351484,1.0,,1,0,0
hsa-miR-381-3p,NM_001351486,0.8461538461538461,,1,0,0
hsa-miR-381-3p,NM_001351486,0.8923076923076922,,1,0,0
hsa-miR-381-3p,NM_001351486,1.0,,1,0,0
hsa-miR-381-3p,NM_001351487,0.8923076923076922,,1,0,0
hsa-miR-381-3p,NM_001351487,1.0,,1,0,0
hsa-miR-381-3p,NM_001351488,1.0,,1,0,0
hsa-miR-381-3p,NM_001351488,0.8153846153846154,,1,0,0
hsa-miR-381-3p,NM_001351491,0.9230769230769232,,1,0,0
hsa-miR-381-3p,NM_001351491,0.8153846153846154,,1,0,0
hsa-miR-381-3p,NM_001351494,0.9230769230769232,,1,0,0
hsa-miR-381-3p,NM_001351494,0.8153846153846154,,1,0,0
hsa-miR-381-3p,NM_001351624,0.8461538461538461,,0,1,0
hsa-miR-381-3p,NM_001351624,1.0,,0,1,0
hsa-miR-381-3p,NM_001351625,0.8461538461538461,,0,1,0
hsa-miR-381-3p,NM_001351625,1.0,,0,1,0
hsa-miR-381-3p,NM_001351805,0.9230769230769232,,0,1,0
hsa-miR-381-3p,NM_001351805,0.8461538461538461,,0,1,0
hsa-miR-381-3p,NM_001351819,0.9230769230769232,,0,1,0
hsa-miR-381-3p,NM_001351819,0.8461538461538461,,0,1,0
hsa-miR-381-3p,NM_001351824,0.9230769230769232,,0,1,0
hsa-miR-381-3p,NM_001351824,0.8461538461538461,,0,1,0
hsa-miR-381-3p,NM_001352027,0.8461538461538461,,1,0,0
hsa-miR-381-3p,NM_001352027,0.9230769230769232,,1,0,0
hsa-miR-381-3p,NM_001352029,1.0,,1,0,0
hsa-miR-381-3p,NM_001352127,0.8974358974358974,,1,1,0
hsa-miR-381-3p,NM_001352127,0.8717948717948717,,1,1,0
hsa-miR-381-3p,NM_001352156,0.8461538461538461,,1,1,0
hsa-miR-381-3p,NM_001352186,0.9230769230769232,,0,1,0
hsa-miR-381-3p,NM_001352571,0.8461538461538461,,1,1,0
hsa-miR-381-3p,NM_001352585,0.8461538461538461,,1,1,0
hsa-miR-381-3p,NM_001352917,0.8461538461538461,,0,1,0
hsa-miR-381-3p,NM_001352917,1.0,,0,1,0
hsa-miR-381-3p,NM_001352919,0.8461538461538461,,0,1,0
hsa-miR-381-3p,NM_001353130,1.0,,1,1,0
hsa-miR-381-3p,NM_001353765,0.8076923076923077,,0,1,0
hsa-miR-381-3p,NM_001354506,0.8461538461538461,,1,1,0
hsa-miR-381-3p,NM_001354506,0.9615384615384616,,1,1,0
hsa-miR-381-3p,NM_001354508,0.8846153846153846,,1,1,0
hsa-miR-381-3p,NM_001354509,0.8461538461538461,,1,1,0
hsa-miR-381-3p,NM_001354509,0.9230769230769232,,1,1,0
hsa-miR-381-3p,NM_001354523,0.8461538461538461,,1,1,0
hsa-miR-381-3p,NM_001354523,0.8846153846153846,,1,1,0
hsa-miR-381-3p,NM_001354538,0.8461538461538461,,1,1,0
hsa-miR-381-3p,NM_001354538,0.9615384615384616,,1,1,0
hsa-miR-381-3p,NM_001354543,0.8461538461538461,,1,1,0
hsa-miR-381-3p,NM_001354543,0.8846153846153846,,1,1,0
hsa-miR-381-3p,NM_001354544,0.8846153846153846,,1,1,0
hsa-miR-381-3p,NM_001354546,0.9615384615384616,,1,1,0
hsa-miR-381-3p,NM_001354546,0.8076923076923077,,1,1,0
hsa-miR-381-3p,NM_001354607,0.9230769230769232,,1,1,0
hsa-miR-381-3p,NM_001354712,0.9230769230769232,,1,1,0
hsa-miR-381-3p,NM_001354712,0.9615384615384616,,1,1,0
hsa-miR-381-3p,NM_001354750,0.8461538461538461,,1,0,0
hsa-miR-381-3p,NM_001354751,0.8461538461538461,,1,0,0
hsa-miR-381-3p,NM_001354752,0.8461538461538461,,1,0,0
hsa-miR-381-3p,NM_001354926,0.9487179487179488,,1,1,0
hsa-miR-381-3p,NM_001354926,1.0,,1,1,0
hsa-miR-381-3p,NM_001354983,0.8846153846153846,,1,0,0
hsa-miR-381-3p,NM_001354983,0.9230769230769232,,1,0,0
hsa-miR-381-3p,NM_001359633,1.0,,0,1,0
hsa-miR-381-3p,NM_001362770,0.8717948717948718,,1,0,0
hsa-miR-381-3p,NM_001362771,0.8717948717948718,,1,0,0
hsa-miR-381-3p,NM_001362819,0.8461538461538461,,1,1,0
hsa-miR-381-3p,NM_001362837,1.0,,1,1,0
hsa-miR-381-3p,NM_001363010,0.9230769230769232,,1,0,0
hsa-miR-381-3p,NM_001363012,0.9230769230769232,,1,0,0
hsa-miR-381-3p,NM_001363024,0.9230769230769232,,1,0,0
hsa-miR-381-3p,NM_001363177,0.9487179487179488,,1,0,0
hsa-miR-381-3p,NM_001363508,1.0,,1,0,0
hsa-miR-381-3p,NM_001363508,0.9230769230769232,,1,0,0
hsa-miR-381-3p,NM_001363540,1.0,,0,1,0
hsa-miR-381-3p,NM_001363556,0.8461538461538461,,0,1,0
hsa-miR-381-3p,NM_001363577,1.0,,1,1,0
hsa-miR-381-3p,NM_001363652,0.9230769230769232,,1,1,0
hsa-miR-381-3p,NM_001363657,1.0,,0,1,0
hsa-miR-381-3p,NM_001363657,0.8461538461538461,,0,1,0
hsa-miR-381-3p,NM_001363695,0.8461538461538461,,0,1,0
hsa-miR-381-3p,NM_001363714,1.0,,0,1,0
hsa-miR-381-3p,NM_001363714,0.9487179487179488,,0,1,0
hsa-miR-381-3p,NM_001363714,0.9230769230769232,,0,1,0
hsa-miR-381-3p,NM_001363734,0.9230769230769232,,0,1,0
hsa-miR-381-3p,NM_001363741,1.0,,0,1,0
hsa-miR-381-3p,NM_001363741,0.9487179487179488,,0,1,0
hsa-miR-381-3p,NM_001363741,0.9230769230769232,,0,1,0
hsa-miR-381-3p,NM_001363744,0.8461538461538461,,0,1,0
hsa-miR-381-3p,NM_001363810,1.0,,1,1,0
hsa-miR-381-3p,NM_001363810,0.9230769230769232,,1,1,0
hsa-miR-381-3p,NM_001363818,0.9230769230769232,,0,1,0
hsa-miR-381-3p,NM_001363818,0.8461538461538461,,0,1,0
hsa-miR-381-3p,NM_001363830,1.0,MIRT649904,0,0,1
hsa-miR-381-3p,NM_001363913,1.0,,0,1,0
hsa-miR-381-3p,NM_001363940,0.9230769230769232,,1,0,0
hsa-miR-381-3p,NM_001363940,1.0,,1,0,0
hsa-miR-381-3p,NM_001363963,0.8461538461538461,,0,1,0
hsa-miR-381-3p,NM_001363963,1.0,,0,1,0
hsa-miR-381-3p,NM_001364155,0.8461538461538461,,1,1,0
hsa-miR-381-3p,NM_001364159,0.8461538461538461,,1,1,0
hsa-miR-381-3p,NM_001364183,0.9230769230769232,,1,1,0
hsa-miR-381-3p,NM_001364183,0.8461538461538461,,1,1,0
hsa-miR-381-3p,NM_001364184,0.9230769230769232,,1,1,0
hsa-miR-381-3p,NM_001364187,1.0,,1,1,0
hsa-miR-381-3p,NM_001364332,0.9230769230769232,,0,1,0
hsa-miR-381-3p,NM_001364333,0.9230769230769232,,0,1,0
hsa-miR-381-3p,NM_001364335,0.9230769230769232,,0,1,0
hsa-miR-381-3p,NM_001364336,0.9230769230769232,,0,1,0
hsa-miR-381-3p,NM_001364337,0.9230769230769232,,0,1,0
hsa-miR-381-3p,NM_001364339,0.9230769230769232,,0,1,0
hsa-miR-381-3p,NM_001364346,0.9230769230769232,,0,1,0
hsa-miR-381-3p,NM_001364356,0.9230769230769232,,0,1,0
hsa-miR-381-3p,NM_001364502,0.9230769230769232,,0,1,0
hsa-miR-381-3p,NM_001365023,0.8461538461538461,,1,0,0
hsa-miR-381-3p,NM_001365023,0.9487179487179488,,1,0,0
hsa-miR-381-3p,NM_001365308,0.8461538461538461,,1,0,0
hsa-miR-381-3p,NM_001365631,0.8461538461538461,,0,1,0
hsa-miR-381-3p,NM_001365631,0.9230769230769232,,0,1,0
hsa-miR-381-3p,NM_001365635,0.9230769230769232,,1,0,0
hsa-miR-381-3p,NM_001365635,1.0,,1,0,0
hsa-miR-381-3p,NM_001365684,0.9615384615384616,,1,0,0
hsa-miR-381-3p,NM_001365925,0.9230769230769232,,0,1,0
hsa-miR-381-3p,NM_001365933,0.9230769230769232,,0,1,0
hsa-miR-381-3p,NM_001365951,0.9230769230769232,,1,1,0
hsa-miR-381-3p,NM_001365951,0.8461538461538461,,1,1,0
hsa-miR-381-3p,NM_001365952,0.9230769230769232,,1,1,0
hsa-miR-381-3p,NM_001365952,0.8461538461538461,,1,1,0
hsa-miR-381-3p,NM_001366002,0.9230769230769232,,0,1,0
hsa-miR-381-3p,NM_001366006,0.8461538461538461,,0,1,0
hsa-miR-381-3p,NM_001366007,0.9230769230769232,,0,1,0
hsa-miR-381-3p,NM_001366007,0.8461538461538461,,0,1,0
hsa-miR-381-3p,NM_001366009,0.9230769230769232,,0,1,0
hsa-miR-381-3p,NM_001366011,1.0,,1,0,0
hsa-miR-381-3p,NM_001366019,1.0,,1,0,0
hsa-miR-381-3p,NM_001366230,1.0,,0,1,0
hsa-miR-381-3p,NM_001366280,0.8461538461538461,,0,1,0
hsa-miR-381-3p,NM_001366280,1.0,,0,1,0
hsa-miR-381-3p,NM_001366399,0.8461538461538461,,1,0,0
hsa-miR-381-3p,NM_001366399,0.9230769230769232,,1,0,0
hsa-miR-381-3p,NM_001366426,0.8461538461538461,,1,1,0
hsa-miR-381-3p,NM_001366569,0.8461538461538461,,0,1,0
hsa-miR-381-3p,NM_001366575,0.9230769230769232,,0,1,0
hsa-miR-381-3p,NM_001366582,0.8461538461538461,,0,1,0
hsa-miR-381-3p,NM_001366595,0.8461538461538461,,0,1,0
hsa-miR-381-3p,NM_001366735,0.8461538461538461,,0,1,0
hsa-miR-381-3p,NM_001366854,0.8461538461538461,,0,1,0
hsa-miR-381-3p,NM_001366854,1.0,,0,1,0
hsa-miR-381-3p,NM_001366867,0.9230769230769232,,0,1,0
hsa-miR-381-3p,NM_001367448,0.8461538461538461,,0,1,0
hsa-miR-381-3p,NM_001367451,0.8461538461538461,,0,1,0
hsa-miR-381-3p,NM_001367455,0.8461538461538461,,0,1,0
hsa-miR-381-3p,NM_001367600,1.0,,0,1,0
hsa-miR-381-3p,NM_001367713,1.0,,1,1,0
hsa-miR-381-3p,NM_001367714,0.9230769230769232,,1,1,0
hsa-miR-381-3p,NM_001367714,1.0,,1,1,0
hsa-miR-381-3p,NM_001367716,0.9230769230769232,,1,1,0
hsa-miR-381-3p,NM_001367716,1.0,,1,1,0
hsa-miR-381-3p,NM_001367774,0.8461538461538461,,1,0,0
hsa-miR-381-3p,NM_001367774,0.9230769230769232,,1,0,0
hsa-miR-381-3p,NM_001367805,0.8461538461538461,,0,1,0
hsa-miR-381-3p,NM_001367834,0.8461538461538461,,1,1,0
hsa-miR-381-3p,NM_001367916,0.8461538461538461,,1,1,0
hsa-miR-381-3p,NM_001367949,1.0,,1,0,0
hsa-miR-381-3p,NM_001367990,1.0,MIRT573535,0,0,1
hsa-miR-381-3p,NM_001367990,0.8461538461538461,MIRT573535,0,0,1
hsa-miR-381-3p,NM_001368719,0.9230769230769232,MIRT617204,0,0,1
hsa-miR-381-3p,NM_001368769,0.8461538461538461,,0,1,0
hsa-miR-381-3p,NM_001369370,1.0,,0,1,0
hsa-miR-381-3p,NM_001369372,1.0,,0,1,0
hsa-miR-381-3p,NM_001369373,1.0,,0,1,0
hsa-miR-381-3p,NM_001369424,0.9230769230769232,,1,0,0
hsa-miR-381-3p,NM_001369424,0.8461538461538461,,1,0,0
hsa-miR-381-3p,NM_001369425,0.9230769230769232,,1,0,0
hsa-miR-381-3p,NM_001369427,0.8461538461538461,,1,0,0
hsa-miR-381-3p,NM_001369460,1.0,,0,1,0
hsa-miR-381-3p,NM_001369460,0.8461538461538461,,0,1,0
hsa-miR-381-3p,NM_001369461,1.0,,0,1,0
hsa-miR-381-3p,NM_001369461,0.8461538461538461,,0,1,0
hsa-miR-381-3p,NM_001369464,1.0,,0,1,0
hsa-miR-381-3p,NM_001369464,0.8461538461538461,,0,1,0
hsa-miR-381-3p,NM_001369466,1.0,,0,1,0
hsa-miR-381-3p,NM_001369466,0.8461538461538461,,0,1,0
hsa-miR-381-3p,NM_001369467,1.0,,0,1,0
hsa-miR-381-3p,NM_001369467,0.8461538461538461,,0,1,0
hsa-miR-381-3p,NM_001369470,1.0,,0,1,0
hsa-miR-381-3p,NM_001369472,1.0,,0,1,0
hsa-miR-381-3p,NM_001369472,0.8461538461538461,,0,1,0
hsa-miR-381-3p,NM_001369476,1.0,,0,1,0
hsa-miR-381-3p,NM_001369476,0.8461538461538461,,0,1,0
hsa-miR-381-3p,NM_001369479,1.0,,0,1,0
hsa-miR-381-3p,NM_001369481,0.8461538461538461,,0,1,0
hsa-miR-381-3p,NM_001369532,0.8461538461538461,,0,1,0
hsa-miR-381-3p,NM_001369533,0.8461538461538461,,0,1,0
hsa-miR-381-3p,NM_001369534,0.8461538461538461,,0,1,0
hsa-miR-381-3p,NM_001369535,0.8461538461538461,,0,1,0
hsa-miR-381-3p,NM_001369536,0.8461538461538461,,0,1,0
hsa-miR-381-3p,NM_001369536,0.9230769230769232,,0,1,0
hsa-miR-381-3p,NM_001369537,1.0,,0,1,0
hsa-miR-381-3p,NM_001369537,0.8461538461538461,,0,1,0
hsa-miR-381-3p,NM_001369538,0.8461538461538461,,0,1,0
hsa-miR-381-3p,NM_001369539,1.0,,0,1,0
hsa-miR-381-3p,NM_001369540,0.9230769230769232,,0,1,0
hsa-miR-381-3p,NM_001369540,1.0,,0,1,0
hsa-miR-381-3p,NM_001369541,0.8461538461538461,,0,1,0
hsa-miR-381-3p,NM_001369542,1.0,,0,1,0
hsa-miR-381-3p,NM_001369543,0.8461538461538461,,0,1,0
hsa-miR-381-3p,NM_001369543,0.9230769230769232,,0,1,0
hsa-miR-381-3p,NM_001369544,1.0,,0,1,0
hsa-miR-381-3p,NM_001369545,1.0,,0,1,0
hsa-miR-381-3p,NM_001369546,1.0,,0,1,0
hsa-miR-381-3p,NM_001369547,1.0,,0,1,0
hsa-miR-381-3p,NM_001369549,1.0,,0,1,0
hsa-miR-381-3p,NM_001369550,1.0,,0,1,0
hsa-miR-381-3p,NM_001369550,0.9230769230769232,,0,1,0
hsa-miR-381-3p,NM_001369552,1.0,,0,1,0
hsa-miR-381-3p,XM_017014760,1.0,,0,1,0
hsa-miR-381-3p,XM_017015598,0.8717948717948718,,0,1,0
hsa-miR-381-3p,XM_017015598,0.9230769230769232,,0,1,0
hsa-miR-381-3p,XM_017015599,0.9230769230769232,,0,1,0
hsa-miR-381-3p,XM_017015599,0.8717948717948718,,0,1,0
hsa-miR-381-3p,XM_017015925,1.0,,1,1,0
hsa-miR-381-3p,XM_017015925,0.9230769230769232,,1,1,0
hsa-miR-381-3p,XM_017016749,0.8461538461538461,,1,1,0
hsa-miR-381-3p,XM_017016749,1.0,,1,1,0
hsa-miR-381-3p,XM_017017390,0.8461538461538461,,1,0,0
hsa-miR-381-3p,XM_017017923,1.0,,1,1,0
hsa-miR-381-3p,XM_017017923,0.9230769230769232,,1,1,0
hsa-miR-381-3p,XM_017019947,0.9230769230769232,,1,1,0
hsa-miR-381-3p,XM_017019953,0.9230769230769232,,1,1,0
hsa-miR-381-3p,XM_017019954,0.9230769230769232,,1,1,0
hsa-miR-381-3p,XM_017020055,0.8461538461538461,,1,1,0
hsa-miR-381-3p,XM_017020302,0.8461538461538461,,1,1,0
hsa-miR-381-3p,XM_017020462,1.0,,1,1,0
hsa-miR-381-3p,XM_017020464,1.0,,1,1,0
hsa-miR-381-3p,XM_017020467,1.0,,1,1,0
hsa-miR-381-3p,XM_017021151,1.0,,1,1,0
hsa-miR-381-3p,XM_017021153,1.0,,1,1,0
hsa-miR-381-3p,XM_017021153,0.8461538461538461,,1,1,0
hsa-miR-381-3p,XM_017021421,0.9230769230769232,,0,1,0
hsa-miR-381-3p,XM_017021438,1.0,,1,1,0
hsa-miR-381-3p,XM_017021870,0.8461538461538461,,0,1,0
hsa-miR-381-3p,XM_017022655,0.8461538461538461,,0,1,0
hsa-miR-381-3p,XM_017023172,1.0,,1,0,0
hsa-miR-381-3p,XM_017023173,1.0,,1,0,0
hsa-miR-381-3p,XM_017024235,0.8461538461538461,,0,1,0
hsa-miR-381-3p,XM_017024488,0.9230769230769232,,1,0,0
hsa-miR-381-3p,XM_017024678,1.0,,0,1,0
hsa-miR-381-3p,XM_017024878,0.9230769230769232,,0,1,0
hsa-miR-381-3p,XM_017025018,0.8461538461538461,MIRT546068,0,1,1
hsa-miR-381-3p,XM_017025018,0.9230769230769232,MIRT546068,0,1,1
hsa-miR-381-3p,XM_017025749,0.8461538461538461,MIRT767547,0,0,1
hsa-miR-381-3p,XM_017028696,0.8461538461538461,,1,0,0
hsa-miR-381-3p,XM_017028696,0.9230769230769232,,1,0,0
hsa-miR-381-3p,XM_017029717,1.0,,1,1,0
hsa-miR-381-3p,XM_017029717,0.8076923076923077,,1,1,0
hsa-miR-381-3p,XM_017029717,0.8461538461538461,,1,1,0
hsa-miR-381-3p,XM_017029718,0.9230769230769232,,1,1,0
hsa-miR-381-3p,XM_017029718,1.0,,1,1,0
hsa-miR-381-3p,XM_017029718,0.8076923076923077,,1,1,0
hsa-miR-381-3p,XM_017029719,1.0,,1,1,0
hsa-miR-381-3p,XM_017029719,0.8076923076923077,,1,1,0
hsa-miR-381-3p,XM_017029719,0.8461538461538461,,1,1,0
hsa-miR-381-3p,XM_017029783,1.0,,0,1,0
hsa-miR-381-3p,XM_017029783,0.9230769230769232,,0,1,0
hsa-miR-381-3p,XM_024446418,1.0,,0,1,0
hsa-miR-381-3p,XM_024446419,1.0,,0,1,0
hsa-miR-381-3p,XM_024447004,0.9230769230769232,,1,1,0
hsa-miR-381-3p,XM_024447004,0.8461538461538461,,1,1,0
hsa-miR-381-3p,XM_024447887,1.0,,1,1,0
hsa-miR-381-3p,XM_024447887,0.9230769230769232,,1,1,0
hsa-miR-381-3p,XM_024447889,1.0,,1,1,0
hsa-miR-381-3p,XM_024447889,0.9230769230769232,,1,1,0
hsa-miR-381-3p,XM_024447891,1.0,,1,1,0
hsa-miR-381-3p,XM_024447891,0.9230769230769232,,1,1,0
hsa-miR-381-3p,XM_024447938,0.8461538461538461,,0,1,0
hsa-miR-381-3p,XM_024448918,1.0,,1,1,0
hsa-miR-381-3p,XM_024448919,1.0,,1,1,0
hsa-miR-381-3p,XM_024448921,1.0,,1,1,0
hsa-miR-381-3p,XM_024448985,0.8461538461538461,,1,1,0
hsa-miR-381-3p,XM_024449526,1.0,,1,1,0
hsa-miR-381-3p,XM_024450395,0.8461538461538461,,0,1,0
hsa-miR-381-3p,XM_024450461,0.9230769230769232,,1,1,0
hsa-miR-381-3p,XM_024450656,1.0,MIRT504996,1,1,1
hsa-miR-381-3p,XM_024450656,0.9230769230769232,MIRT504996,1,1,1
hsa-miR-381-3p,XM_024451165,1.0,,0,1,0
hsa-miR-381-3p,XM_024451165,0.9230769230769232,,0,1,0
hsa-miR-381-3p,XM_024451393,0.9230769230769232,,0,1,0
hsa-miR-381-3p,XM_024452332,0.8461538461538461,,0,1,0
hsa-miR-381-3p,XM_024452403,0.8461538461538461,,0,1,0
hsa-miR-381-3p,XM_024452896,1.0,,0,1,0
hsa-miR-381-3p,XM_024454232,0.8461538461538461,,0,1,0
hsa-miR-381-3p,XM_024454268,0.8461538461538461,,1,0,0
hsa-miR-381-3p,XM_024454270,0.8461538461538461,,1,0,0
hsa-miR-381-3p,XM_024454334,0.9230769230769232,,0,1,0
hsa-miR-381-3p,XM_024454355,0.9230769230769232,,0,1,0
hsa-miR-381-3p,XM_024454355,1.0,,0,1,0
hsa-miR-381-3p,XM_047415967,1.0,,0,1,0
hsa-miR-381-3p,XM_047415995,0.8461538461538461,,1,0,0
hsa-miR-381-3p,XM_047415995,0.9230769230769232,,1,0,0
hsa-miR-381-3p,XM_047416020,0.8461538461538461,,0,1,0
hsa-miR-381-3p,XM_047416067,0.9230769230769232,MIRT439698,0,0,1
hsa-miR-381-3p,XM_047416094,1.0,,0,1,0
hsa-miR-381-3p,XM_047416094,0.9230769230769232,,0,1,0
hsa-miR-381-3p,XM_047416105,0.9230769230769232,,0,1,0
hsa-miR-381-3p,XM_047416110,0.9230769230769232,,0,1,0
hsa-miR-381-3p,XM_047416118,0.9230769230769232,,0,1,0
hsa-miR-381-3p,XM_047416118,1.0,,0,1,0
hsa-miR-381-3p,XM_047416245,0.9230769230769232,,0,1,0
hsa-miR-381-3p,XM_047416429,1.0,,1,0,0
hsa-miR-381-3p,XM_047416429,0.9230769230769232,,1,0,0
hsa-miR-381-3p,XM_047416588,1.0,,0,1,0
hsa-miR-381-3p,XM_047416636,0.9230769230769232,,0,1,0
hsa-miR-381-3p,XM_047416839,0.9230769230769232,,0,1,0
hsa-miR-381-3p,XM_047417020,0.8461538461538461,,1,1,0
hsa-miR-381-3p,XM_047417184,0.9230769230769232,,0,1,0
hsa-miR-381-3p,XM_047417189,0.9230769230769232,,0,1,0
hsa-miR-381-3p,XM_047417190,0.8974358974358974,,0,1,0
hsa-miR-381-3p,XM_047417190,0.9230769230769232,,0,1,0
hsa-miR-381-3p,XM_047417213,0.8974358974358974,,0,1,0
hsa-miR-381-3p,XM_047417213,0.9230769230769232,,0,1,0
hsa-miR-381-3p,XM_047417377,0.9230769230769232,,0,1,0
hsa-miR-381-3p,XM_047417379,0.9230769230769232,,0,1,0
hsa-miR-381-3p,XM_047417385,0.9230769230769232,,0,1,0
hsa-miR-381-3p,XM_047417448,0.9230769230769232,,0,1,0
hsa-miR-381-3p,XM_047417448,1.0,,0,1,0
hsa-miR-381-3p,XM_047418098,1.0,,1,0,0
hsa-miR-381-3p,XM_047418098,0.8461538461538461,,1,0,0
hsa-miR-381-3p,XM_047418101,1.0,,1,0,0
hsa-miR-381-3p,XM_047418101,0.8461538461538461,,1,0,0
hsa-miR-381-3p,XM_047418568,0.8461538461538461,,1,1,0
hsa-miR-381-3p,XM_047418569,0.8461538461538461,,1,1,0
hsa-miR-381-3p,XM_047418577,1.0,,0,1,0
hsa-miR-381-3p,XM_047419059,0.9230769230769232,,1,0,0
hsa-miR-381-3p,XM_047419065,0.9230769230769232,,1,0,0
hsa-miR-381-3p,XM_047419365,1.0,,0,1,0
hsa-miR-381-3p,XM_047419518,0.9230769230769232,,0,1,0
hsa-miR-381-3p,XM_047419699,0.8461538461538461,,1,1,0
hsa-miR-381-3p,XM_047419699,0.8076923076923077,,1,1,0
hsa-miR-381-3p,XM_047419700,0.8076923076923077,,1,1,0
hsa-miR-381-3p,XM_047420154,0.9230769230769232,,0,1,0
hsa-miR-381-3p,XM_047420164,0.9230769230769232,,0,1,0
hsa-miR-381-3p,XM_047420170,0.9230769230769232,,0,1,0
hsa-miR-381-3p,XM_047420171,0.9230769230769232,,0,1,0
hsa-miR-381-3p,XM_047420266,0.9230769230769232,,1,0,0
hsa-miR-381-3p,XM_047420283,0.9230769230769232,,0,1,0
hsa-miR-381-3p,XM_047420400,0.9230769230769232,,0,1,0
hsa-miR-381-3p,XM_047420641,1.0,,0,1,0
hsa-miR-381-3p,XM_047420641,0.8461538461538461,,0,1,0
hsa-miR-381-3p,XM_047421034,0.9230769230769232,,1,0,0
hsa-miR-381-3p,XM_047421053,0.9230769230769232,,1,1,0
hsa-miR-381-3p,XM_047421053,0.8461538461538461,,1,1,0
hsa-miR-381-3p,XM_047421360,0.9230769230769232,,1,0,0
hsa-miR-381-3p,XM_047421360,0.9487179487179488,,1,0,0
hsa-miR-381-3p,XM_047421633,1.0,,1,1,0
hsa-miR-381-3p,XM_047421706,0.8076923076923077,,0,1,0
hsa-miR-381-3p,XM_047421769,1.0,,1,0,0
hsa-miR-381-3p,XM_047421897,1.0,,0,1,0
hsa-miR-381-3p,XM_047422226,1.0,,1,1,0
hsa-miR-381-3p,XM_047422626,0.8461538461538461,MIRT699771,0,0,1
hsa-miR-381-3p,XM_047422627,0.8461538461538461,MIRT699771,0,0,1
hsa-miR-381-3p,XM_047422629,0.8461538461538461,MIRT699771,0,0,1
hsa-miR-381-3p,XM_047422629,0.9230769230769232,MIRT699771,0,0,1
hsa-miR-381-3p,XM_047423206,1.0,,1,0,0
hsa-miR-381-3p,XM_047423501,0.9230769230769232,,1,0,0
hsa-miR-381-3p,XM_047423512,0.9230769230769232,,1,0,0
hsa-miR-381-3p,XM_047423562,0.8461538461538461,,1,1,0
hsa-miR-381-3p,XM_047424518,1.0,,0,1,0
hsa-miR-381-3p,XM_047424524,0.8717948717948718,,0,1,0
hsa-miR-381-3p,XM_047424525,0.8717948717948718,,0,1,0
hsa-miR-381-3p,XM_047424527,0.8717948717948718,,0,1,0
hsa-miR-381-3p,XM_047424527,0.9230769230769232,,0,1,0
